X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-79.59094,38.15122,133732,,DEFAULT,,,,1567609403270,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/19 11:18:25,,,,,,,,,SACC,,,,,,Rail Hollow RX,,RX,FI,38.15122,-79.59094,,,{63DD839E-2A51-4FB6-95BF-927323B444A2},,0,0,0,0,0,0,,1,190065,1610560086270,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190065,No Decision,wildcad,wildcad,2019/09/04 15:03:23,2019/09/04 15:03:35,0,,,{50E92BBE-7DCE-41E7-B4D1-4CD6CA387830},2021/01/13 17:48:06,2019/09/04 15:03:23
-78.620367,39.0147,137272,,DEFAULT,,,,1569937677100,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/01 13:27:30,,,,,,,,,SACC,,,,,,Waites Run RX,,RX,FI,39.0147,-78.620367,,,{25E61189-7172-4120-AA4D-D7BCA7430DEC},,0,0,0,0,0,0,,1,190163,1610559281440,,,,Hardy,VAVIC,54031,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-WV,,,,,,2019-VAVAF-190163,No Decision,wildcad,wildcad,2019/10/01 13:47:57,2019/11/14 16:53:08,0,,,{864A56C9-5AD3-49BB-920A-CF3012229E99},2021/01/13 17:34:41,2019/10/01 13:47:57
-80.2354,37.53444,138154,,DEFAULT,,,,1570629326123,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/09 13:54:44,,,,,,,,,SACC,,,,,,Potts Mountain RX,,RX,FI,37.53444,-80.2354,,,{2CB770A2-F403-425B-BA49-DE878D9B391D},,0,0,0,0,0,0,,1,190172,1610559289117,,,,Craig,VAVIC,51045,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190172,No Decision,wildcad,wildcad,2019/10/09 13:55:26,2019/10/09 13:55:26,0,,,{9C731DE7-88E1-4DE8-8859-3FCAC9030A74},2021/01/13 17:34:49,2019/10/09 13:55:26
-79.01297,38.60857,138191,,DEFAULT,,,,1570643756310,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/09 17:55:15,,,,,,,,,SACC,,,,,,Gauley Ridge RX,,RX,FI,38.60857,-79.01297,,,{5A3E15DA-0CEF-4A28-874B-D07705218059},,0,0,0,0,0,0,,1,190173,1610559299023,,,,Rockingham,VAVIC,51165,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190173,No Decision,wildcad,wildcad,2019/10/09 17:55:56,2019/10/09 17:55:56,0,,,{294BAB5B-21C3-42CB-92EC-C7C8B680F53D},2021/01/13 17:34:59,2019/10/09 17:55:56
-79.66759,37.98844,138358,,DEFAULT,,,,1570808501630,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/04/04 13:30:38,,,,,,,,,SACC,,,,,,Ft. Dickinson RX - TNC,,RX,FI,37.98844,-79.66759,,,{08BB6C57-4A46-40DF-9C3A-BA57A82A78D4},,0,0,0,0,0,0,,1,190090,1610559482480,,,,Bath,VAVIC,51017,DOF,VAVAS,,,,,,,,,,SA28B,,VAVIC,US-VA,,,,,,2019-VAVIC-190090,No Decision,wildcad,wildcad,2019/10/11 15:41:41,2019/10/11 15:41:41,0,,,{B62413E6-9AF9-4BD8-B63C-F941F296F922},2021/01/13 17:38:02,2019/10/11 15:41:41
-79.94419,37.60086,138363,,DEFAULT,,,,1570809202510,1,1,VAVIC,,,,,,,,Unknown,,,,,2018/04/10 14:16:59,,,,,,,,,SACC,,,,,,Patterson RX - Eastern Divide Zone,,RX,FI,37.60086,-79.94419,,,{0D524F44-A7FB-4663-BABB-0897C57244E5},,0,0,0,0,0,0,,1,180109,1610556691257,,,,Botetourt,VAVIC,51023,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2018-VAVAF-180109,No Decision,wildcad,wildcad,2019/10/11 15:53:22,2019/10/11 15:53:22,0,,,{0D2F1954-1902-4BE4-ACE8-9D79CF3E3AAF},2021/01/13 16:51:31,2019/10/11 15:53:22
-79.94384,37.60086,138364,,DEFAULT,,,,1570809443150,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/11 15:41:18,,,,,,,,,SACC,,,,,,Patterson Creek RX,,RX,FI,37.60086,-79.94384,,,{F8F2BDC5-E033-4D64-B9A1-23FC0CDF5789},,0,0,0,0,0,0,,1,190177,1610559293770,,,,Botetourt,VAVIC,51023,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190177,No Decision,wildcad,wildcad,2019/10/11 15:57:23,2019/10/11 15:57:23,0,,,{05BEF839-9D50-4D9C-8330-EDB74E3F3276},2021/01/13 17:34:53,2019/10/11 15:57:23
-80.007,38.00694,138704,,DEFAULT,,,,1571172336337,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/10/15 20:44:05,,,,,,,,,EACC,,,,,,WV-Lakewood Pile-Burning,,RX,FI,38.00694,-80.007,,,{AA654053-9F38-4817-AD38-A25EC383665F},,0,0,0,0,0,0,,1,190182,1610559303607,,,,Greenbrier,WVMOFC,54025,FS,WVMOF,,,,,,,,,,EA17,,VAVIC,US-WV,,,,,,2019-VAVIC-190182,No Decision,wildcad,wildcad,2019/10/15 20:45:36,2019/10/15 20:45:36,0,,,{38DDDFC7-4B4F-4584-AB97-2D7F49D02DCC},2021/01/13 17:35:03,2019/10/15 20:45:36
-82.47484,36.86511,139559,,DEFAULT,,,,1572011766067,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/27 18:58:00,,,,,,,,,SACC,,,,,,Pound Gap RX,,RX,FI,36.86511,-82.47484,,,{8F666E05-E85A-4BF2-AF46-A8F69FCE6414},,0,0,0,0,0,0,,1,190080,1610559419543,,,,Scott,VAVIC,51169,FS,VAVAF,,,,,,,,,,SA28A,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190080,No Decision,wildcad,wildcad,2019/10/25 13:56:06,2019/10/25 13:56:06,0,,,{8568C307-0D70-466E-8FE3-6571EE5BA4A5},2021/01/13 17:36:59,2019/10/25 13:56:06
-111.987,38.65454,139933,,DEFAULT,,,,1572368883333,80,1,UTRFC,,,,,,,,Unknown,,,,,2019/10/29 17:07:07,,,,,,,,,GBCC,,,,,,Long Flat RX,,RX,FI,38.65454,-111.987,,,{17E85847-49BE-46CB-B2D4-A2786D99A415},,0,0,0,0,0,0,,1,190520,1610566487170,,,,Sevier,UTRFC,49041,DFF,UTUTS,,,,,,,,,,GB25,DFF,UTSCS,US-UT,,,,,,2019-UTSCS-190520,No Decision,wildcad,wildcad,2019/10/29 17:08:03,2019/11/08 00:47:18,0,,,{C76E0205-97BD-4C0C-9BAE-10C3F0064906},2021/01/13 19:34:47,2019/10/29 17:08:03
-81.89319,36.51331,140647,,DEFAULT,,,,1573051577413,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/06 14:45:38,,,,,,,,,SACC,,,,,,Brickyard Branch RX Tenessee,,RX,FI,36.51331,-81.89319,,,{36A8073A-4970-450A-9183-B85330168EE6},,0,0,0,0,0,0,,1,190193,1610559333387,,,,Johnson,TNTNC,47091,FS,TNCNF,,,,,,,,,,SA25B,,VAVIC,US-TN,,,,,,2019-VAVIC-190193,No Decision,wildcad,wildcad,2019/11/06 14:46:17,2019/11/06 14:49:20,0,,,{5FBC9969-8181-4BEE-94AA-51EC80AE6551},2021/01/13 17:35:33,2019/11/06 14:46:17
-78.945417,38.6025,140652,,DEFAULT,,,,1573053123593,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/05 15:45:52,,,,,,,,,SACC,,,,,,Slate Lick RX,,RX,FI,38.6025,-78.945417,25,,{B834DE55-63D7-45D7-9E7B-A2CE81857CD4},,0,0,0,0,0,0,,1,190190,1610559311393,,,,Rockingham,VAVIC,51165,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190190,No Decision,wildcad,wildcad,2019/11/06 15:12:03,2019/11/10 21:12:23,0,,,{16F7F8BC-B8A8-4B4A-8C86-CB2F0937C586},2021/01/13 17:35:11,2019/11/06 15:12:03
-79.04784,38.0211,140662,,DEFAULT,,,,1573056070593,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/06 13:38:16,,,,,,,,,SACC,,,,,,Cowbane RX Department of Conservation,,RX,FI,38.0211,-79.04784,,,{10C4D5DA-A708-441F-84A5-37E7F3A6C67A},,0,0,0,0,0,0,,1,190192,1610559318177,,,,Augusta,VAVIC,51015,DOF,VAVAS,,,,,,,,,,SA28B,,VADCR,US-VA,,,,,,2019-VADCR-190192,No Decision,wildcad,wildcad,2019/11/06 16:01:10,2019/11/06 16:03:00,0,,,{42FE893B-2F58-4C80-9B31-58B33B075A5B},2021/01/13 17:35:18,2019/11/06 16:01:10
-82.01085,36.225983,140663,,DEFAULT,,,,1573057296360,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/06 16:20:44,,,,,,,,,SACC,,,,,,Otherside RX Tennessee,,RX,FI,0,0,,,{9597AA76-621D-4F44-A5DE-E765E6DF71DD},,0,0,0,0,0,0,,1,190194,1610559348810,,,,Carter,TNTNC,47019,DFR,TNCNF,,,,,,,,,,SA25B,FS,VAVIC,US-TN,,,,,,2019-VAVIC-190194,No Decision,wildcad,wildcad,2019/11/06 16:21:36,2019/11/06 16:34:42,0,,,{7FB491B3-D001-4DC5-835B-24C01584C078},2021/01/13 17:35:48,2019/11/06 16:21:36
-79.70121,37.77461,141319,,DEFAULT,,,,1573845500207,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/15 19:17:20,,,,,,,,,SACC,,,,,,Tri-County RX,,RX,FI,37.77461,-79.70121,,,{9D4585F4-D191-4C25-BDC4-45738C682654},,0,0,0,0,0,0,,1,190201,1610559360727,,,,Alleghany,VAVIC,51005,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190201,No Decision,wildcad,wildcad,2019/11/15 19:18:20,2019/11/15 19:18:20,0,,,{17F5DFD6-7A17-4EE5-8A56-EAA1E929EACE},2021/01/13 17:36:00,2019/11/15 19:18:20
-79.01682,37.91771,141694,,DEFAULT,,,,1574342243993,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/11/21 13:15:55,,,,,,,,,SACC,,,,,,Sherando Lake Admin Rx,,RX,FI,37.91771,-79.01682,3,,{9CDBE694-4A2B-487A-9E0E-82BA7F754B81},,0,0,0,0,0,0,,1,190209,1610559260740,,,,Augusta,VAVIC,51015,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190209,No Decision,wildcad,wildcad,2019/11/21 13:17:23,2019/11/21 17:39:31,0,,,{E1308CD6-84DB-4191-8737-AAC9E0792165},2021/01/13 17:34:20,2019/11/21 13:17:23
-121.4568,41.48103,142552,,DEFAULT,,,,1575912722407,1,1,CAMICC,,,,,,,,Unknown,,,,,2019/12/09 17:23:32,,,,,,,,,ONCC,,,,,,56 RD FUEL BREAK RX ,,RX,FI,41.48103,-121.4568,,,{DD0EECC9-D474-481E-BA9C-7DE9B8E5AA96},,0,0,0,0,0,0,,1,001146,1610476651967,,,,Siskiyou,CAMICC,06093,FS,CAMDF,,,,,,,,,,NC06,FS,CAMDF,US-CA,,,,,,2019-CAMDF-001146,No Decision,wildcad,wildcad,2019/12/09 17:32:02,2019/12/09 17:32:02,0,,,{818CA1A6-8F99-4F2B-805A-B48C1BE43847},2021/01/12 18:37:31,2019/12/09 17:32:02
-80.1178,37.522367,142611,,DEFAULT,,,,1576079474870,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/12/11 15:49:37,,,,,,,,,SACC,,,,,,Nutter Mountain RX,,RX,FI,37.522367,-80.1178,,,{601D4881-02FD-4BCB-89CB-953946179CD9},,0,0,0,0,0,0,,1,190212,1610559255690,,,,Craig,VAVIC,51045,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190212,No Decision,wildcad,wildcad,2019/12/11 15:51:14,2019/12/11 15:51:14,0,,,{62CE7FE9-005A-46A8-A55B-DD218BD960AC},2021/01/13 17:34:15,2019/12/11 15:51:14
-112.0898,46.5745,142798,,DEFAULT,,,,1576605143907,20,1,MTHDC,,,,,,,,Unknown,,,,,2019/12/17 17:51:02,,,,,,,,,NRCC,,,,,,Dump Gulch Handpiles,,RX,FI,46.5745,-112.0898,,,{83112719-C9B4-4E4D-B762-5D49B7016094},,0,0,0,0,0,0,,1,000270,1609955754990,,,,Lewis and Clark,MTHDC,30049,,MTHNF,,,,,,,,,,NR11,FS,MTHLF,US-MT,,,,,,2019-MTHLF-000270,No Decision,wildcad,wildcad,2019/12/17 17:52:23,2019/12/18 21:19:13,0,,,{4DEF2F2A-C40F-405B-B8A5-8AC77ECED4C6},2021/01/06 17:55:54,2019/12/17 17:52:23
-79.59831,38.15028,142859,,DEFAULT,,,,1576778888133,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/19 11:18:49,,,,,,,,,SACC,,,,,,Marshall RX,,RX,FI,38.15028,-79.59831,,,{73B07A13-2171-48AD-AD6E-5A450B4A971F},,0,0,0,0,0,0,,1,190066,1610560088987,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190066,No Decision,wildcad,wildcad,2019/12/19 18:08:08,2019/12/19 18:08:08,0,,,{9AA27471-ABAD-4EF1-8AF2-77BEC28B9488},2021/01/13 17:48:08,2019/12/19 18:08:08
-79.49152,37.93975,142860,,DEFAULT,,,,1576779428697,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/14 13:21:51,,,,,,,,,SACC,,,,,,Goshen Pass RX,,RX,FI,37.93975,-79.49152,,,{E09D55C9-4987-4280-8EB0-4481AA6E1552},,0,0,0,0,0,0,,1,190059,1610560054923,,,,Rockbridge,VAVIC,51163,DOF,VAVAS,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190059,No Decision,wildcad,wildcad,2019/12/19 18:17:08,2019/12/19 18:17:08,0,,,{2E5A9276-6A3A-488C-A520-CE66D83B5A00},2021/01/13 17:47:34,2019/12/19 18:17:08
-78.38295,38.79166,142861,,DEFAULT,,,,1576780290727,1,1,VAVIC,,,,,,,,Unknown,,,,,2019/03/12 19:47:48,,,,,,,,,SACC,,,,,,Indian Grave-Seakford RX,,RX,FI,38.79166,-78.38295,,,{75E4379D-0474-45F0-A2C4-C4DB09579CF4},,0,0,0,0,0,0,,1,190054,1610560044227,,,,Page,VAVIC,51139,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2019-VAVAF-190054,No Decision,wildcad,wildcad,2019/12/19 18:31:30,2019/12/19 18:31:30,0,,,{D0D4196A-64F7-4734-AAA1-D61F78388727},2021/01/13 17:47:24,2019/12/19 18:31:30
-121.6703,41.95815,145312,,DEFAULT,,,,1580836547380,1,1,CAMICC,,,,,,,,Unknown,,,,,2020/02/04 16:57:55,,,,,,,,,ONCC,,,,,,LOWER KLAMATH RX ,,RX,FI,41.95815,-121.6703,,,{62F9FE0C-544B-4FE1-811B-153F05CF27CD},,0,0,0,0,0,0,,1,000046,1610480033387,,,,Siskiyou,CAMICC,06093,FWS,CALKR,,,,,,,,,,NC06,FWS,CALKR,US-CA,,,,,,2020-CALKR-000046,No Decision,wildcad,wildcad,,,,,,{74C3CCFA-E254-4712-ADC7-B0AA4AAEE718},2021/01/12 19:33:53,2020/02/04 17:15:47
-79.94205,38.01274,145328,,DEFAULT,,,,1582231145830,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/20 20:38:34,,,,,,,,,SACC,,,,,,Bolar Mountain RX,,RX,FI,38.02301,-79.92088,,,{1DEACBC7-B086-4D4D-9FD3-15CFCC4221BF},,0,0,0,0,0,0,,1,200028,1610559568243,,,,Bath,VAVIC,51017,DOF,VAVAS,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200028,No Decision,wildcad,wildcad,,,,,,{E220FD4F-12DC-4E29-82F6-2FA8AC6850B5},2021/01/13 17:39:28,2020/02/20 20:39:05
-121.4111,45.4812,146482,,DEFAULT,,,,1582139145830,65,1,WACCC,,,,,,,,Unknown,,,,,2020/02/19 19:05:08,,,,,,,,,NWCC,,,,,,VOODOO,,RX,FI,45.4812,-121.4111,,,{BF754640-6454-4D1E-9528-289E708179FC},,0,0,0,0,0,0,,1,000029,1610405115447,,,,Wasco,WACCC,41065,FS,ORMHF,,,,,,,,,,NW06,FS,ORMHF,US-OR,,,,,,2020-ORMHF-000029,No Decision,wildcad,wildcad,,,,,,{C5EED341-5FD2-4FDB-A648-33F89A2ECB0D},2021/01/11 22:45:15,2020/02/19 19:05:45
-89.5272222,30.6991667,146822,,DEFAULT,,,,1583191172437,2135,,MSMIC,,,,Extreme,Creeping,,,Human,,,,,2020/02/29 04:30:00,Type 5 Incident,,25,75,0,0,,,SACC,2020/03/02 23:00:00,2020/02/29 04:44:59,2020/03/02 23:00:00,F,Type 5 IC,Two Hollows,Two Hollows Road off Bouie Rd,WF,FI,,,,,{F9D80C3E-E479-45A6-ABAA-37D906360E8E},,0,,,0,,,,1,007063,1609872554450,100,100,,Pearl River,MSMIC,28109,FC,MSMSS,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Timber (Litter and Understory),Timber (Grass and Understory),18,2020-MSMSS-007063,No Decision,ics209,INFORM_Inspector,,,,,,{78156DF6-1941-4B0C-AF6A-23E2BAFBEF8A},2021/01/05 18:49:14,2020/03/02 23:19:32
-91.2416666669999,37.091666667,146908,,DEFAULT,,,,1580844450257,20,,MOMOC,,,,,,,,Human,Debris/Open Burning,,MZ56,,2020/02/04 19:25:00,,,,,,,,,EACC,,,,,,NN SHANNON COUNTY,,WF,FI,,,,,{30AF5A55-52D9-4032-AED9-3B904C7B7038},,0,0,0,0,0,0,,1,000001,1610553621560,,,,Shannon,MOMOC,29203,DOC,MOMOS,,Private,Private,,,,,,,EA13,NPS,MOOZP,US-MO,,,,,,2020-MOOZP-000001,No Decision,firecode,INFORM_Inspector,,,,,,{E84FFAE1-9A1B-4CBC-B3AB-6F869E2FEAE0},2021/01/13 16:00:21,2020/02/04 19:27:30
-79.47168,37.61886,147494,,DEFAULT,,,,1582378190213,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/22 13:29:29,,,,,,,,,SACC,,,,,,Locher Tract RX,,RX,FI,37.61886,-79.47168,275,,{2BD2A3B4-370B-4816-A9B3-58478058B173},,0,0,0,0,0,0,,1,200030,1610559579113,,,,Rockbridge,VAVIC,51163,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200030,No Decision,wildcad,wildcad,,,,,,{D81F9AA2-E9C6-4632-ACF0-6165E581ECF5},2021/01/13 17:39:39,2020/02/22 13:29:50
-121.207,41.61161,147792,,DEFAULT,,,,1579127804957,1,1,CAMICC,,,,,,,,Unknown,,,,,2020/01/15 22:35:37,,,,,,,,,ONCC,,,,,,DG PLANTATION PILE RX,,RX,FI,41.61161,-121.207,,,{064FEA51-ACC5-484B-B88B-6572128C4BAF},,0,0,0,0,0,0,,1,000022,1610480155540,,,,Modoc,CAMICC,06049,FS,CAMDF,,,,,,,,,,NC06,FS,CAMDF,US-CA,,,,,,2020-CAMDF-000022,No Decision,wildcad,wildcad,,,,,,{4E5EC66F-ABF9-4D3B-A4B6-A9D9F8CEB1FF},2021/01/12 19:35:55,2020/01/15 22:36:44
-79.931033,37.51,148384,,DEFAULT,,,,1583429621073,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/03/05 17:28:22,,,,,,,,,SACC,,,,,,VDOF Prescribed Burn,,RX,FI,37.509942,-79.931033,,,{A111B752-8D7A-4C13-8C95-839272AF4801},,0,0,0,0,0,0,,1,200042,1610559381670,,,,Botetourt,VAVIC,51023,DOF,VAVAS,,,,,,,,,,SA28B,DOF,VAVAS,US-VA,,,,,,2020-VAVAS-200042,No Decision,wildcad,wildcad,,,,,,{DB1F65CF-DF94-483F-A6F2-557EECB2EDCD},2021/01/13 17:36:21,2020/03/05 17:33:41
-79.59845,38.15028,149075,,DEFAULT,,,,1582217748923,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/20 16:50:07,,,,,,,,,SACC,,,,,,Wallace Marshall RX,,RX,FI,38.17707,-79.57916,361,,{27AFF5DE-81A0-4F55-A82E-A561CEE3EBEA},,0,0,0,0,0,0,,1,200027,1610559529710,,,,Bath,VAVIC,51017,DOF,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200027,No Decision,wildcad,wildcad,,,,,,{CC514953-00A4-4F18-98C0-FF0E0020D90D},2021/01/13 17:38:49,2020/02/20 16:55:48
-121.5601,41.85601,149109,,DEFAULT,,,,1583165001410,1,1,CAMICC,,,,,,,,Unknown,,,,,2020/03/02 16:02:51,,,,,,,,,ONCC,,,,,,SUMP SIDE RX ,,RX,FI,41.85601,-121.5601,,,{B67A9A82-E22C-4F8A-82E0-A75C76887E61},,0,0,0,0,0,0,,1,000099,1610479290700,,,,Siskiyou,CAMICC,06093,FWS,CATKR,,,,,,,,,,NC06,FWS,CALKR,US-CA,,,,,,2020-CALKR-000099,No Decision,wildcad,wildcad,,,,,,{25645048-A6C8-4FE7-8864-569EC055ECB6},2021/01/12 19:21:30,2020/03/02 16:03:21
-79.96092,37.61395,149714,,DEFAULT,,,,1582043484630,353,1,VAVIC,,,2020/11/13 19:25:42,,,,,Unknown,,,,,2020/02/18 15:39:30,,,,,,,,,SACC,,,,,,Craig Creek RX,,RX,FI,37.61395,-79.96092,,,{79EC26AB-DF4D-4FE1-93D1-C4E090E6BD95},,0,0,0,0,0,0,,1,200022,1610560534637,,,,Botetourt,VAVIC,51023,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200022,No Decision,wildcad,wildcad,,,,,,{60BD450F-60D5-4E02-92F8-22AEBCB6AFAC},2021/01/13 17:55:34,2020/02/18 16:31:24
-79.81354,38.08355,149718,,DEFAULT,,,,1580302588663,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/01/29 12:55:54,,,,,,,,,SACC,,,,,,Hidden Valley RX,,RX,FI,38.10181,-79.79987,,,{245CFC97-B58A-48B3-A6F1-C4FC70604506},,0,0,0,0,0,0,,1,200014,1610559495747,,,,Bath,VAVIC,51017,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200014,No Decision,wildcad,wildcad,,,,,,{941D4687-C34D-429C-B184-2E5EF12F043E},2021/01/13 17:38:15,2020/01/29 12:56:28
-78.98335,37.95762,149883,,DEFAULT,,,,1583334433733,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/03/04 13:53:43,,,,,,,,,SACC,,,,,,Mill Creek RX,,RX,FI,37.954,-79.002222,,,{0F72CD66-79EA-4C1E-AA79-CD90AFD2EF39},,0,0,0,0,0,0,,1,200039,1610559372797,,,,Augusta,VAVIC,51015,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200039,No Decision,wildcad,wildcad,,,,,,{C64754D5-13F8-4EB3-B57A-25FED10908B7},2021/01/13 17:36:12,2020/03/04 15:07:13
-78.63818,38.92494,149991,,DEFAULT,,,,1583355499700,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/26 13:11:57,,,,,,,,,SACC,,,,,,Little Schloss RX,,RX,FI,38.92494,-78.63818,,,{09297E75-97E6-4D8B-BCA8-D2C2E19FA2FE},,0,0,0,0,0,0,,1,200033,1610559584317,,,,Shenandoah,VAVIC,51171,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200033,No Decision,wildcad,wildcad,,,,,,{5EF87E96-7B8A-4DE8-BF11-0852E3CE3F27},2021/01/13 17:39:44,2020/03/04 20:58:19
-78.94522,38.6025,150043,,DEFAULT,,,,1582120633240,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/19 13:55:38,,,,,,,,,SACC,,,,,,Slate Lick RX,,RX,FI,38.6025,-78.94522,,,{C1073A86-5F63-4B42-B984-D533F962DF85},,0,0,0,0,0,0,,1,200023,1610559519487,,,,Rockingham,VAVIC,51165,FS,VAVAF,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200023,No Decision,wildcad,wildcad,,,,,,{7386CFAF-BAE7-4B9F-B40A-A6227CDC0BFE},2021/01/13 17:38:39,2020/02/19 13:57:13
-79.9032,38.06088,150397,,DEFAULT,,,,1581078814760,1,1,VAVIC,,,,,,,,Unknown,,,,,2020/02/07 12:32:35,,,,,,,,,SACC,,,,,,Guthrie-Bolar Mountain RX,,RX,FI,38.06088,-79.9032,,,{46178AF6-BC37-415E-8797-E58D84367ED4},,0,0,0,0,0,0,,1,200016,1610559505627,,,,Bath,VAVIC,51017,DOF,VAVAS,,,,,,,,,,SA28B,FS,VAVAF,US-VA,,,,,,2020-VAVAF-200016,No Decision,wildcad,wildcad,,,,,,{2BA8C32B-0A9D-4405-AA87-F6F881009063},2021/01/13 17:38:25,2020/02/07 12:33:34
-109.3969,37.72262,150827,,DEFAULT,,,,1579707339383,267,,UTMFC,,,,,,,,Unknown,,,,,2020/01/22 15:34:32,,,,,,,,,GBCC,,,,,,Devils Canyon RX,,RX,FI,37.72382,-109.3953,,,{F89A3FE9-E1F7-4131-AF15-FA9B7EBE04BB},,0,0,0,0,0,0,,1,000003,1609454472033,,,,San Juan,UTMFC,49037,BLM,UTMOD,,,,,,,,,,GB32,BLM,UTMOD,US-UT,,,,,,2020-UTMOD-000003,No Decision,wildcad,wildcad,,,,,,{DF11D7D9-9564-4AE2-B0B9-8C8788A367DB},2020/12/31 22:41:12,2020/01/22 15:35:39
